,0
5795,-0.05050555
5796,1.167676
5797,-0.23287877
5798,0.80935544
5799,-0.78300613
5800,-0.016028851
5801,-0.2718345
5802,0.08524716
5803,0.19566408
5804,-0.10896479
5805,-0.062273666
5806,0.1745418
5807,0.18378127
5808,0.21103084
5809,-0.61419207
5810,-1.6336644
5811,-0.18108079
5812,-0.08761089
5813,-0.5436575
5814,0.15594661
5815,1.2224581
5816,-0.31382346
5817,0.21681577
5818,0.09201601
5819,0.90720826
5820,-0.8640925
5821,0.8149205
5822,-0.012421265
5823,-0.1365561
5824,-0.30850604
5825,0.029263109
5826,-0.73801595
5827,-0.7518438
5828,0.05983898
5829,0.18328291
5830,-0.7825144
5831,-1.0673082
5832,-0.031544484
5833,0.27778965
5834,0.08596109
5835,1.3251524
5836,-0.31557044
5837,0.1896042
5838,-0.0066011325
5839,-0.055390395
5840,-0.60304916
5841,-0.09423501
5842,-0.31446975
5843,0.1718925
5844,0.035465047
5845,0.21164137
5846,0.793791
5847,0.06321728
5848,0.28116447
5849,-0.010932356
5850,-0.016267389
5851,-1.7962933
5852,0.12159978
5853,-0.0067987293
5854,-0.7342306
5855,0.8544529
5856,-0.7656738
5857,-0.15191899
5858,-0.052471597
5859,0.18701202
5860,-1.6614237
5861,0.09363644
5862,-0.17724141
5863,0.009035319
5864,1.539985
5865,0.04999283
5866,0.22186553
5867,-0.30349633
5868,-0.3430637
5869,-0.29130667
5870,0.008350208
5871,0.7898821
5872,1.2227182
5873,0.14444983
5874,-0.91147107
5875,-0.86368614
5876,-0.8620007
5877,-0.051453516
5878,1.837573
5879,-0.11941145
5880,-0.08808091
5881,0.18658638
5882,-0.1324535
5883,-0.7392171
5884,-0.30992642
5885,-0.9637563
5886,-0.70202625
5887,-0.3203896
5888,1.0960081
5889,1.0787356
5890,0.7563059
5891,0.0631136
5892,-0.7048213
5893,0.038990676
5894,-0.041352704
5895,-0.14883718
5896,-0.14386313
5897,-1.663657
5898,0.22859904
5899,1.6845737
5900,0.10476008
5901,-0.27280292
5902,-0.020075426
5903,0.21997547
5904,0.018627375
5905,-0.2830674
5906,0.11854011
5907,-0.20055622
5908,0.095885664
5909,0.1140933
5910,-0.24271065
5911,0.023817644
5912,0.13941845
5913,0.18520522
5914,-0.07115747
5915,0.03498514
5916,-0.302359
5917,0.12204912
5918,-0.10093101
5919,0.87301296
5920,-1.3072131
5921,0.040352553
5922,2.196777
5923,-0.102627635
5924,-0.33799744
5925,-0.27087674
5926,0.059455916
5927,0.14528981
5928,-0.94387287
5929,0.09858364
5930,-0.31430355
5931,-0.66475904
5932,0.8528518
5933,-0.095019355
5934,0.8330254
5935,0.20150536
5936,-0.19621494
5937,0.8316359
5938,-0.03279466
5939,1.1324928
5940,-0.33267683
5941,-0.9289591
5942,-0.77566737
5943,-1.2134664
5944,0.93074304
5945,0.14081526
5946,-0.28588468
5947,-0.25257018
5948,-0.1764778
5949,0.06279138
5950,0.052647337
5951,1.3907182
5952,0.8872997
5953,0.14501396
5954,-0.0007620603
5955,-0.19423887
5956,-0.24432996
5957,0.9128265
5958,0.38117644
5959,0.1893143
5960,-1.0778179
5961,-0.048371807
5962,-1.0037394
5963,-0.117278814
5964,-0.027314216
5965,-0.31145823
5966,-0.6644092
5967,-0.3141771
5968,0.1693593
5969,-0.874567
5970,1.2402928
5971,-0.69400996
5972,0.89697057
5973,-1.051212
5974,-0.8001139
5975,0.094791695
5976,-1.267618
5977,-0.08577314
5978,0.3899985
5979,0.9114054
5980,0.2144534
5981,0.009768367
5982,-0.36088243
5983,-0.7917325
5984,-0.71383375
5985,0.20940518
5986,0.07384455
5987,0.07338308
5988,0.6583859
5989,0.14276537
5990,-0.8922387
5991,1.0873747
5992,-0.5438816
5993,0.17453492
5994,1.6831956
5995,0.8302849
5996,-0.10812161
5997,0.23496455
5998,-0.7893948
5999,-0.62301785
6000,0.20307887
6001,0.9530998
6002,0.8457376
6003,0.06855671
6004,-0.2202957
6005,1.0837615
6006,0.74862707
6007,-0.68337554
6008,0.036748245
6009,0.19769418
6010,0.16262352
6011,-0.6592263
6012,-1.6379392
6013,0.782972
6014,-0.947355
6015,0.69246495
6016,0.9089443
6017,-0.8275015
6018,-0.13857722
6019,0.07803972
6020,-0.7041954
6021,-0.17590281
6022,-0.8024381
6023,-0.340823
6024,0.1682226
6025,-0.77056056
6026,0.084242076
6027,0.037570298
6028,0.93526024
6029,-0.87658757
6030,-0.2056667
6031,-0.09279531
6032,-0.83396214
6033,0.076328725
6034,1.2358599
6035,-0.3000262
6036,1.0361416
6037,0.14670688
6038,0.13838603
6039,0.8868702
6040,1.3716521
6041,0.8376231
6042,0.1163453
6043,-0.07539481
6044,-0.9145858
6045,0.7366695
6046,-1.2740147
6047,0.17231393
6048,-1.0705366
6049,-0.16719842
6050,-1.2684875
6051,0.13778538
6052,-0.22805484
6053,0.9101446
6054,0.8461903
6055,1.5016124
6056,1.4035757
6057,0.35679626
6058,0.15940806
6059,0.102427915
6060,0.96992916
6061,0.6195443
6062,-0.91066116
6063,0.64469254
6064,-0.05003136
6065,-1.2069271
6066,1.9078906
6067,0.041278318
6068,-0.07020626
6069,-0.8997162
6070,-0.8479339
6071,-0.32605898
6072,-0.08229868
6073,-0.7513868
6074,-0.34464428
6075,-1.5190222
6076,0.047828764
6077,0.5707337
6078,-0.10124639
6079,-0.79195124
6080,-1.2593153
6081,-0.11578575
6082,0.18158263
6083,0.12978643
6084,0.90700287
6085,-0.10321298
6086,0.013223231
6087,1.1478426
6088,0.1542724
6089,-0.15704986
6090,-0.98486584
6091,-0.70561385
6092,-0.90418404
6093,-0.1121348
6094,-1.0282671
6095,-1.5741315
6096,-0.9701478
6097,-1.1063857
6098,0.35333163
6099,0.5809879
6100,-0.19479796
6101,-0.815747
6102,-0.6562593
6103,-0.24909858
6104,0.9494116
6105,-0.016428262
6106,1.5019639
6107,0.86151844
6108,-0.010584012
6109,-0.21901888
6110,-0.20727655
6111,0.05022782
6112,-1.5287905
6113,-0.08438365
6114,-0.8114626
6115,-1.174685
6116,0.7043931
6117,0.06287271
6118,-0.24034259
6119,0.47684735
6120,-0.07869534
6121,-0.01084508
6122,-0.03082247
6123,0.0799942
6124,-0.2567784
6125,-0.24138418
6126,-0.6637407
6127,0.22247094
6128,1.3353662
6129,-0.699508
6130,0.31698072
6131,0.19053635
6132,-0.12607329
6133,0.6846692
6134,0.074251294
6135,-0.62638855
6136,0.13881451
6137,0.09755029
6138,-0.10372258
6139,-0.6341283
6140,0.16588163
6141,0.63109916
6142,-0.32695532
6143,-0.9737833
6144,-0.0072236806
6145,0.7143623
6146,-0.17450532
6147,0.07355285
6148,-0.044281155
6149,-0.2373172
6150,0.10538776
6151,0.16408458
6152,1.241554
6153,-0.14067797
6154,-0.29217046
6155,-1.7408454
6156,-0.029201776
6157,-0.8346361
6158,-0.19528493
6159,0.94912905
6160,-1.7205379
6161,0.083752975
6162,0.057855755
6163,-0.60665977
6164,-0.7496119
6165,0.07154685
6166,-0.70339245
6167,-1.1255887
6168,-0.025701925
6169,-0.198444
6170,-0.7473605
6171,-0.83749604
6172,0.41552633
6173,0.39698583
6174,0.019035101
6175,-1.8139138
6176,-0.62490416
6177,-0.90961814
6178,-0.7177061
6179,-1.71932
6180,0.11927371
6181,1.342695
6182,-0.3209535
6183,-0.044213183
6184,0.18564066
6185,0.005664207
6186,0.053581506
6187,1.1032212
6188,0.12399712
6189,-1.382627
6190,0.9074666
6191,0.017325833
6192,-1.0499392
6193,0.14212322
6194,-0.1794877
6195,0.5758835
6196,0.04799676
6197,-0.74985594
6198,1.2847874
6199,-0.94219714
6200,-0.87684226
6201,-0.07628563
6202,0.03821817
6203,1.1282175
6204,-0.2092078
6205,0.15557438
6206,-0.30340484
6207,-0.7756513
6208,-0.9116286
6209,-0.30396694
6210,0.12866604
6211,-0.023389772
6212,-0.19130212
6213,-0.21405318
6214,-0.27148047
6215,-0.8712708
6216,0.09115702
6217,-0.09649496
6218,-0.16777164
6219,1.0443587
6220,-0.91304046
6221,-1.057682
6222,-0.983254
6223,1.8730948
6224,1.490262
6225,-0.26125753
6226,0.7406431
6227,1.46152
6228,0.39371288
6229,1.1582077
6230,0.03320995
6231,0.6085999
6232,1.1669817
6233,-0.17636526
6234,1.1866078
6235,0.7756478
6236,-0.034246907
6237,-0.080155745
6238,-0.17335156
6239,0.9200204
6240,0.8467564
6241,0.19962758
6242,-1.4850411
6243,0.18965974
6244,-0.6722837
6245,-0.9766642
6246,0.8355571
6247,0.92823523
6248,0.2866739
6249,0.11749208
6250,-0.27471942
6251,0.91714317
6252,-0.0012277067
6253,-1.7245965
6254,-0.11729738
6255,0.12117639
6256,0.5336788
6257,-0.24239722
6258,0.5873675
6259,-0.086727455
6260,0.6455548
6261,-0.79195064
6262,0.17377079
6263,-0.2383048
6264,-0.732828
6265,0.76649994
6266,-0.76655465
6267,0.42534894
6268,-0.069466814
6269,-0.027065396
6270,1.0656555
6271,1.049763
6272,-0.248871
6273,0.4802276
6274,0.94648415
6275,0.2470243
6276,-0.86420715
6277,-1.3489656
6278,-0.09004682
6279,0.822913
6280,1.0015144
6281,-0.86533207
6282,0.1917145
6283,0.065384045
6284,-0.6218043
6285,-0.29802594
6286,-0.62519
6287,0.039070904
6288,0.12536749
6289,-0.91762894
6290,-1.562489
6291,0.5949269
6292,0.24844843
6293,0.19724861
6294,1.0147178
6295,0.2012701
6296,0.64459896
6297,-0.37049863
6298,0.96661526
6299,0.84060484
6300,0.8786377
6301,0.6540323
6302,-0.039762177
6303,-0.028225474
6304,-0.105404764
6305,-0.30763206
6306,0.10846107
6307,0.017007038
6308,-0.2859759
6309,-0.3084481
6310,0.8075029
6311,-0.82823795
6312,-0.94706887
6313,-1.7208464
6314,0.17680871
6315,0.17990416
6316,-0.98894286
6317,0.053060234
6318,-0.04083687
6319,0.15908399
6320,-0.17499658
6321,0.98929626
6322,0.3937561
6323,-0.43002856
6324,0.070445344
6325,-0.7561792
6326,-0.022708952
6327,0.3728612
6328,-0.237241
6329,0.014056429
6330,-0.11066919
6331,0.15621829
6332,0.11791493
6333,-0.07817449
6334,1.1558883
6335,0.9063726
6336,0.095058024
6337,-1.1165042
6338,-0.71000844
6339,-0.6877971
6340,-0.6314536
6341,0.065571606
6342,1.0184586
6343,0.958018
6344,-0.7451602
6345,-0.576216
6346,-0.94529027
6347,-0.74886864
6348,-0.58912206
6349,-0.12451936
6350,0.46816653
6351,-0.11526311
6352,1.123065
6353,1.4150584
6354,-0.3704852
6355,0.14851388
6356,-0.012660585
6357,0.12346038
6358,-0.29074764
6359,-0.33535397
6360,0.07785651
6361,-0.06130911
6362,-0.2955475
6363,-1.0072937
6364,0.78186244
6365,-0.07477928
6366,-0.68539506
6367,0.7453912
6368,-0.05690664
6369,0.38961768
6370,0.2552359
6371,-0.12396079
6372,-0.05318079
6373,0.1171543
6374,-0.7604667
6375,0.59287626
6376,-0.29809466
6377,0.69035584
6378,0.56042063
6379,0.18105099
6380,-0.30333486
6381,0.17305219
6382,0.07925139
6383,0.7544351
6384,-0.22101045
6385,0.64192086
6386,-0.020905465
6387,-0.045545332
6388,-1.6584291
6389,-0.03184914
6390,0.1552999
6391,0.1271131
6392,-0.18867885
6393,0.94395965
6394,0.63070863
6395,-0.021160096
6396,-0.30419275
6397,-0.0066534877
6398,1.2907164
6399,1.3534524
6400,0.03076005
6401,1.0221505
6402,0.4374938
6403,-0.15626949
6404,1.0123339
6405,0.14898041
6406,-0.9290398
6407,0.08981013
6408,0.69287246
6409,-0.29616123
6410,0.7608473
6411,0.17573678
6412,-0.33826894
6413,0.03841363
6414,-0.31935483
6415,-0.06835445
6416,0.019663364
6417,-0.22739868
6418,-0.21053255
6419,-0.29083514
6420,-1.1900914
6421,0.9041166
6422,-0.15032068
6423,0.034011796
6424,-1.0381426
6425,0.7914748
6426,-0.88115966
6427,0.29736942
6428,0.9251103
6429,-0.9741296
6430,-0.20074362
6431,-0.881205
6432,0.14802912
6433,0.019388631
6434,0.89037067
6435,0.84183705
6436,-0.04631514
6437,-0.1778202
6438,0.027726755
6439,-0.32406676
6440,0.11993727
6441,1.7803764
6442,0.8835495
6443,-0.1334713
6444,0.61416537
6445,1.071943
6446,-0.26655287
6447,0.63076764
6448,1.3761051
6449,-0.20394701
6450,0.06378189
6451,0.9420226
6452,-0.25427753
6453,-0.70041835
6454,0.8343336
6455,0.738279
6456,-0.11737012
6457,0.86908036
6458,0.17238557
6459,1.3393357
6460,1.1953185
6461,-0.14021985
6462,-0.28294617
6463,0.6869438
6464,-1.0387161
6465,0.19109571
6466,-0.34377733
6467,1.6972272
6468,-1.1320128
6469,0.09449881
6470,0.15945342
6471,-0.18563859
6472,0.9424086
6473,0.13749218
6474,-0.2848165
6475,1.1104994
6476,-0.9417184
6477,1.1363988
6478,0.8851356
6479,0.27191263
6480,-0.15642902
6481,1.2854438
6482,-0.13731028
6483,-0.9435148
6484,0.83803594
6485,1.1749868
6486,0.10893346
6487,-1.071592
6488,0.495844
6489,-0.8757317
6490,-0.75256926
6491,0.90765923
6492,0.74264354
6493,1.6994803
6494,-0.110479645
6495,0.96246
6496,0.07691863
6497,-0.24697514
6498,-1.2734485
6499,0.88481486
6500,-0.63923466
6501,-0.33599353
6502,0.08201742
6503,-0.6930542
6504,-0.08019601
6505,0.7418516
6506,-0.8372356
6507,0.43797284
6508,-0.2876215
6509,-0.6569044
6510,0.09245922
6511,0.15990612
6512,-1.3575535
6513,-1.1035974
6514,-0.85433376
6515,-0.6947353
6516,-0.35754704
6517,-0.2212682
6518,0.12774682
6519,-0.32169485
6520,-0.6981705
6521,0.17250371
6522,-0.18990403
6523,-0.11321097
6524,0.8346825
6525,0.70127773
6526,-0.101748824
6527,1.7684412
6528,0.3156086
6529,-0.016446277
6530,-1.3321636
6531,0.53522396
6532,0.4381693
6533,-1.1107817
6534,0.11633833
6535,0.63453704
6536,-0.18892542
6537,0.20152381
6538,-0.6628277
6539,0.8127312
6540,0.89997095
6541,-0.92869335
6542,0.18424022
6543,-0.9722213
6544,0.0834471
6545,-0.10353133
6546,-0.711392
6547,-0.32837832
6548,0.5320942
6549,0.8959542
6550,0.17680535
6551,0.19062287
6552,0.121531025
6553,0.6856163
6554,0.15416858
6555,1.5587213
6556,1.2837887
6557,0.8415939
6558,-1.1035123
6559,0.18235269
6560,-0.44422844
6561,-1.0448291
6562,-0.9584774
6563,0.07874866
6564,0.17805228
6565,0.5564855
6566,0.019123644
6567,0.13889544
6568,-0.10875084
6569,-0.10156522
6570,-0.09469407
6571,0.23809463
6572,0.48542565
6573,-0.12426968
6574,-1.2193651
6575,-0.7533875
6576,0.15090427
6577,0.041769236
6578,-1.1067362
6579,-0.13411723
6580,-0.015454382
6581,0.079185516
6582,-0.56641805
6583,0.9516204
6584,-0.20351383
6585,-0.33448333
6586,0.6064569
6587,-1.8267894
6588,-0.995317
6589,-0.7090753
6590,-0.24410447
6591,-1.0698779
6592,0.8789008
6593,1.1320081
6594,-1.2824485
6595,-0.9346441
6596,0.9781913
6597,0.015921026
6598,-0.3050208
6599,-0.2827804
6600,0.0147523135
6601,-0.062946685
6602,-0.6678478
6603,-0.62194955
6604,0.14668864
6605,-0.74751866
6606,0.14419755
6607,0.25501952
6608,0.16524202
6609,-0.1935782
6610,1.5754452
6611,0.013136126
6612,-1.5740628
6613,-0.21935345
6614,0.21565855
6615,-0.9434535
6616,-1.4600706
6617,-0.33321542
6618,0.49613655
6619,0.011600532
6620,0.6041069
6621,0.47750306
6622,-0.7066707
6623,-0.8547465
6624,-0.89341927
6625,-0.76110417
6626,-0.21359307
6627,-0.7244813
6628,-0.7827379
6629,0.6490695
6630,-0.094589144
6631,-0.078292795
6632,-0.28754494
6633,0.8186198
6634,-0.032960325
6635,0.45703703
6636,0.9615243
6637,-0.17269129
6638,0.033992738
6639,-1.043148
6640,-0.916727
6641,0.14658242
6642,0.86986613
6643,0.6484413
6644,0.8622896
6645,0.38320804
6646,0.017885119
6647,-0.070778534
6648,0.779568
6649,0.36238015
6650,-0.17489356
6651,0.9008693
6652,-0.92327595
6653,-0.3280285
6654,-0.1629146
6655,-0.7465419
6656,-0.6407638
6657,-0.2997051
6658,0.59438455
6659,1.048096
6660,-1.3143914
6661,0.71746784
6662,-0.90385383
6663,-0.5991719
6664,1.2826076
6665,0.14342639
6666,1.1453056
6667,0.8850193
6668,-0.71387595
6669,-0.61745393
6670,0.15222692
6671,1.47646
6672,0.11330059
6673,-0.9663362
6674,-0.045957983
6675,-0.9280104
6676,0.21686485
6677,0.15653056
6678,-0.13642564
6679,0.03666061
6680,0.28805006
6681,-0.052850563
6682,0.38611746
6683,0.5688754
6684,-0.077872634
6685,-0.19294894
6686,-0.84371096
6687,1.0386996
6688,-0.30815166
6689,0.7859306
6690,0.12702036
6691,0.16784495
6692,-1.134706
6693,-0.110332645
6694,-0.194514
6695,0.11797643
6696,0.44094926
6697,1.2647138
6698,1.2003458
6699,0.6833732
6700,-0.03979753
6701,-0.18358125
6702,0.11946952
6703,-0.27759743
6704,-0.020702958
6705,0.0018080845
6706,-0.18292019
6707,0.20153022
6708,0.49884576
6709,0.1600669
6710,1.1231241
6711,-0.058448028
6712,0.16424552
6713,-0.07277092
6714,0.20747873
6715,0.17800999
6716,0.16302067
6717,-0.23112607
6718,-0.046607904
6719,-0.5299669
6720,0.8184667
6721,-0.3577948
6722,-0.88017976
6723,-0.049962733
6724,-0.042995185
6725,-0.5737061
6726,-0.6356473
6727,-0.15661325
6728,-0.7280267
6729,0.16025582
6730,0.17211744
6731,0.63983023
6732,0.15740436
6733,0.13620052
6734,-0.34654337
6735,-0.15168369
6736,0.707139
6737,0.8342592
6738,-0.6705721
6739,-0.09960328
6740,-0.06365435
6741,0.07565853
6742,0.23252958
6743,-0.6338002
6744,-0.8831883
6745,0.12624206
6746,-0.97085327
6747,1.2210329
6748,-0.2773167
6749,1.0487456
6750,-0.15480313
6751,-0.08614912
6752,-0.24473447
6753,-0.18603642
6754,0.6143542
6755,-0.33114085
6756,0.23619491
6757,2.041365
6758,-0.020862415
6759,0.01484108
6760,1.0259562
6761,-0.037993483
6762,1.1863883
6763,-0.28600314
6764,-0.037713617
6765,1.1776142
6766,-0.9184359
6767,1.7124388
6768,-1.0449927
6769,0.8390058
6770,-1.0026462
6771,-0.26670724
6772,-0.09622674
6773,-0.9833639
6774,-0.28947365
6775,0.13173907
6776,-0.015652418
6777,0.8747182
6778,-0.06480455
6779,0.6557768
6780,0.9238922
6781,0.43501252
6782,-0.8793878
6783,1.0267918
6784,-0.044772223
6785,-0.9971946
6786,-0.23700505
6787,0.18590459
6788,0.23486564
6789,0.7180732
6790,0.14243668
6791,1.4443967
6792,-0.22674067
6793,-0.6051538
6794,0.7639541
6795,-1.7495098
6796,1.0633109
6797,-0.8211036
6798,1.106009
6799,0.23137805
6800,0.065494955
6801,0.15604413
6802,-0.8743683
6803,-0.5349032
6804,-0.016793817
6805,0.96845454
6806,0.13458014
6807,0.13197087
6808,-0.07324702
6809,1.3108249
6810,0.323932
6811,-0.28304708
6812,-0.89179355
6813,0.13339895
6814,-0.27192885
6815,-0.67681307
6816,0.24247193
6817,-0.13724242
6818,-0.3017707
6819,1.0564666
6820,-0.1779744
6821,0.19977868
6822,0.9962836
6823,0.9868465
6824,-1.6031373
6825,-0.35717583
6826,-0.7721712
6827,-1.0493188
6828,-0.86465925
6829,-0.9052439
6830,0.16572627
6831,1.4912026
6832,-0.079326056
6833,0.032584637
6834,0.15999216
6835,1.2934356
6836,0.50013727
6837,0.11223094
6838,-0.6914138
6839,0.78948367
6840,-0.28559935
6841,0.8791564
6842,-0.69666964
6843,-1.3900771
6844,0.10872023
6845,1.3533969
6846,-0.2505312
6847,0.90435463
6848,0.02997604
6849,0.7678159
6850,-0.15243696
6851,0.09595001
6852,0.20231006
6853,-0.560758
6854,0.397941
6855,0.12850203
6856,-0.1739328
6857,-1.0943158
6858,1.2999511
6859,0.058072805
6860,-0.98480016
6861,0.10514268
6862,-0.63117766
6863,-0.3053832
6864,0.04642147
6865,-0.26306242
6866,-1.058471
6867,-0.83898914
6868,-0.962099
6869,-0.07868271
6870,0.20393172
6871,0.031535223
6872,-0.6236091
6873,-0.20252465
6874,-0.61454445
6875,0.7139196
6876,-0.16063046
6877,1.2436416
6878,-0.17247917
6879,-0.32636252
6880,-0.08013528
6881,0.5124104
6882,0.005719729
6883,-0.162878
6884,0.79947144
6885,1.0246241
6886,0.1362832
6887,0.6927487
6888,0.15074468
6889,1.0971644
6890,0.09162071
6891,-1.9309361
6892,0.0037218034
6893,0.48864448
6894,1.8709769
6895,-0.77628225
6896,-0.7963446
6897,-0.7779092
6898,-0.2958427
6899,-0.69509465
6900,0.15475765
6901,0.7846783
6902,0.010846242
6903,0.90366596
6904,-0.22281148
6905,-0.022444375
6906,-0.87408483
6907,-1.3792961
6908,-0.90073186
6909,0.99907666
6910,-1.5190122
6911,-0.9967212
6912,-0.6574264
6913,0.70308673
6914,-0.30458474
6915,0.08511685
6916,-0.28153712
6917,-0.036669105
6918,1.1568875
6919,-0.1877902
6920,0.0061457157
6921,1.4793332
6922,-0.090859234
6923,-1.0010037
6924,0.1335232
6925,-0.013972282
6926,0.6433635
6927,-1.6082039
6928,-0.35345814
6929,0.8241535
6930,0.14450023
6931,-0.0036450922
6932,-0.77966845
6933,-0.17730722
6934,-0.3398217
6935,-0.055248044
6936,0.7215621
6937,0.17806602
6938,-0.15799715
6939,-1.0975053
6940,-0.27883756
6941,0.16908467
6942,-0.7358272
6943,0.10614084
6944,0.10838404
6945,-0.043947227
6946,-0.18348283
6947,0.83490735
6948,0.91979283
6949,0.9028464
6950,-0.64092743
6951,-0.21201465
6952,0.5776686
6953,0.64400464
6954,-0.99747366
6955,0.14110786
6956,0.97757226
6957,-0.61871696
6958,0.01726459
6959,-0.04971756
6960,0.9461135
6961,0.7441558
6962,-0.32043052
6963,0.2028631
6964,0.19340354
6965,1.0169923
6966,-1.0940579
6967,-0.9198434
6968,0.8183654
6969,0.15967077
6970,0.056264907
6971,0.17855784
6972,0.11907706
6973,0.8777748
6974,0.65174425
6975,0.0671148
6976,-0.3324619
6977,-0.6557443
6978,0.5938662
6979,-0.22516258
6980,0.031089693
6981,0.58480495
6982,-0.87267536
6983,0.14434677
6984,-0.24775729
6985,-0.015806146
6986,-1.3925927
6987,0.04502082
6988,0.20101333
6989,-0.91402453
6990,0.8627487
6991,0.17029506
6992,-0.124854945
6993,-0.11768858
6994,-0.31010813
6995,0.8652286
6996,-0.9389048
6997,-0.5365286
6998,-0.7261618
6999,0.19463244
7000,-0.088935524
7001,1.0361171
7002,0.8672928
7003,-0.8261002
7004,1.8975866
7005,-0.4758761
7006,1.0818484
7007,-0.77417505
7008,-0.2522562
7009,-0.98137766
7010,-0.8661502
7011,0.100706756
7012,-0.25965384
7013,-0.15402444
7014,0.68722767
7015,0.13916877
7016,0.16651744
7017,-0.001638703
7018,0.6259591
7019,0.8893791
7020,-1.1377153
7021,0.93777996
7022,0.3187977
7023,1.3233874
7024,0.16097385
7025,-0.34801555
7026,0.11649825
7027,0.04030302
7028,0.03460458
7029,0.8341972
7030,-0.88799715
7031,0.67860526
7032,0.87559134
7033,1.204633
7034,-0.114041954
7035,0.9827201
7036,-0.22942007
7037,0.04971257
7038,-0.31743133
7039,-0.16453886
7040,-0.5760808
7041,-1.122278
7042,1.0498617
7043,-0.6617344
7044,-0.66756666
7045,-0.27317354
7046,-0.91367495
7047,-0.69689995
7048,-0.13137887
7049,0.23311043
7050,-1.0072472
7051,-0.9253892
7052,0.21818939
7053,0.177457
7054,0.84571034
7055,-0.8685059
7056,-0.26753008
7057,-0.24190676
7058,-0.0313202
7059,-0.34871858
7060,0.13972515
7061,-0.12654172
7062,-0.09929471
7063,0.012675129
7064,1.2333767
7065,-1.0769317
7066,0.20031393
7067,0.027475193
7068,-1.0292127
7069,-0.60288906
7070,-0.6188348
7071,-0.32203904
7072,0.16432244
7073,0.17631137
7074,0.13335513
7075,0.7833088
7076,0.9892301
7077,-0.3009613
7078,-0.22569025
7079,-1.0092406
7080,-0.25812727
7081,-0.13933454
7082,-0.3239364
7083,-0.8878241
7084,-0.67348784
7085,-1.0127597
7086,-0.26136526
7087,0.031573355
7088,0.19265127
7089,0.42334968
7090,1.1758943
7091,0.21208823
7092,0.1791175
7093,0.32395083
7094,-0.24370596
7095,0.677369
7096,0.67743134
7097,-0.71705574
7098,0.1052306
7099,0.15016687
7100,0.65432405
7101,0.06458041
7102,0.14556763
7103,-0.11640212
7104,0.8003097
7105,-0.039686546
7106,-0.35501698
7107,0.9479781
7108,1.9532869
7109,0.42598575
7110,1.1075628
7111,-0.08810023
7112,-0.035965733
7113,0.6216907
7114,0.8455027
7115,-0.18271205
7116,-0.53611743
7117,-0.89616877
7118,0.82832617
7119,0.63013035
7120,0.06869148
7121,0.22024328
7122,0.08276585
7123,-0.118025705
7124,-0.36011907
7125,1.2278483
7126,0.8861932
7127,0.21059617
7128,-0.2541093
7129,-0.3223365
7130,1.136697
7131,-0.20823288
7132,0.94921607
7133,0.04131475
7134,-0.16567515
7135,-0.1920458
7136,-0.15677881
7137,0.23563892
7138,-0.27735144
7139,0.16501355
7140,0.4950797
7141,-0.7377798
7142,0.8387663
7143,1.4047956
7144,-0.31223714
7145,-0.8908826
7146,-0.72247905
7147,-0.16343221
7148,0.110804945
7149,0.3167978
7150,0.22258267
7151,1.1075099
7152,-0.1804466
7153,-0.99103314
7154,-0.19517483
7155,0.5838659
7156,-0.7041709
7157,0.13667081
7158,-0.8131739
7159,-0.75029427
7160,0.15546542
7161,-0.8117305
7162,-0.23438843
7163,-0.7092054
7164,-1.0908694
7165,-0.56120497
7166,0.44396728
7167,-0.12963066
7168,-0.5384938
7169,-0.6843181
7170,0.11177385
7171,1.1861598
7172,-0.2640701
7173,-0.1966789
7174,-0.1788893
7175,0.17162445
7176,1.6736157
7177,-0.88292235
7178,-0.62793154
7179,-0.23390694
7180,-0.28093374
7181,0.10278171
7182,1.4525888
7183,0.6376361
7184,-0.06303316
7185,-0.13794757
7186,-1.6338937
7187,-0.23428161
7188,-0.106380865
7189,-0.9539369
7190,0.7189853
7191,0.86650133
7192,-0.19437537
7193,-0.88765234
7194,0.9482544
7195,-0.24740657
7196,0.8728188
7197,0.3703574
7198,-0.6638927
7199,1.2011626
7200,0.19338208
7201,-0.2035957
7202,0.47635418
7203,-0.1607796
7204,0.44190127
7205,-0.06619644
7206,0.07064819
7207,-0.26722422
7208,0.19476196
7209,-0.25820547
7210,-0.10473673
7211,0.13938451
7212,0.10929416
7213,-0.7304171
7214,0.7062642
7215,-1.011296
7216,-0.943055
7217,-0.07819182
7218,-0.68810886
7219,-0.96119434
7220,-0.26647493
7221,-0.04879077
7222,0.20300698
7223,0.10488129
7224,0.22616333
7225,-0.32275152
7226,-1.4227378
7227,0.9272283
7228,0.46831328
7229,-0.2807938
7230,0.54716545
7231,0.6387828
7232,-0.28466162
7233,-0.3278767
7234,0.23628825
7235,0.013286591
7236,0.7769763
7237,-0.36310732
7238,-0.13823526
7239,-0.116928935
7240,-0.14472751
7241,-0.236245
7242,-0.83032155
7243,0.17049187
7244,0.17367822
7245,0.1716452
7246,0.82635015
7247,-0.32102212
7248,2.15505
7249,-0.68506306
7250,1.1995237
7251,0.60402507
7252,0.020069927
7253,0.003657028
7254,1.2919321
7255,0.75477695
7256,0.21426046
7257,1.2998676
7258,-1.5057333
7259,0.6176296
7260,-1.1151509
7261,-1.2161918
7262,0.12049352
7263,0.67473406
7264,-0.07202061
7265,-0.20562673
7266,-0.6722748
7267,-0.21160997
7268,-0.06540423
7269,0.011204995
7270,0.14910236
7271,-0.13805963
7272,0.9436309
