TUCASEID,TUACTIVITY_N,WUFNACTWT,WUFNACTWTC,WUHAPORD,WUHAPPY,WUINTERACT,WUMEANING,WUPAIN,WUPNORD,WUSAD,WUSADORD,WUSTRESS,WUSTRORD,WUTIRED,WUTRDORD
20130101132398,4,424215.297943,384554.230276,3,3,2,4,0,1,0,4,0,5,0,2
20130101132398,12,7635892.670987,8014771.540944,3,3,2,3,1,1,0,4,0,5,0,2
20130101132423,4,477571.357176,433432.225940,4,3,2,6,6,3,3,5,6,1,6,2
20130101132423,7,716355.438289,650146.889081,4,3,2,6,0,3,3,5,4,1,4,2
20130101132423,19,692477.988663,726837.465559,4,5,2,6,3,3,2,5,4,1,4,2
20130101132429,4,1938346.057998,1759196.052981,3,3,2,2,0,2,0,4,2,5,3,1
20130101132429,12,1453763.904782,1319400.997931,3,2,2,3,0,2,0,4,4,5,4,1
20130101132429,18,2907519.086998,15019185.386352,3,2,2,6,0,2,0,4,0,5,0,1
20130101132487,6,464983.200344,407845.001386,4,6,1,6,0,2,0,5,0,3,0,1
20130101132487,9,309988.800229,281338.345948,4,6,1,6,0,2,0,5,0,3,0,1
20130101132487,11,2944896.020091,3091016.313331,4,6,1,6,0,2,0,5,0,3,0,1
20130101132497,17,3525564.280055,3195949.473257,5,5,2,5,0,3,0,4,0,1,0,2
20130101132497,19,3525564.280055,3700496.258272,5,5,2,3,2,3,0,4,0,1,0,2
20130101132497,21,1175190.796282,1065318.941311,5,5,1,5,0,3,0,4,0,1,4,2
20130111120015,3,986611.700554,894370.629557,3,6,1,6,0,5,0,4,0,2,0,1
20130111120015,5,591967.663605,536622.960865,3,6,1,6,0,5,0,4,0,2,0,1
20130111120015,9,1183935.327209,1073245.921729,3,6,2,6,2,5,0,4,0,2,0,1
20130111120062,2,1076086.966330,976630.533036,2,6,2,6,0,4,0,1,0,3,0,5
20130111120062,3,5739131.204483,5202563.871459,2,3,2,6,0,4,0,1,0,3,2,5
20130111120062,5,1434783.339164,1302174.695135,2,6,1,6,0,4,0,1,0,3,5,5
20130111120122,9,90436170.915942,79778272.111929,2,4,1,5,0,4,0,1,4,3,3,5
20130111120122,11,47184104.867373,54338032.892950,2,6,1,6,0,4,0,1,0,3,4,5
20130111120122,13,11796036.243462,10705797.509528,2,6,1,4,0,4,0,1,0,3,5,5
20130111120145,2,1948784.598948,1768669.820559,1,6,2,6,0,4,0,5,0,2,0,3
20130111120145,9,1948784.598948,1768669.820559,1,5,2,5,0,4,0,5,0,2,0,3
20130111120145,11,1299192.316578,2510856.287517,1,6,2,6,0,4,0,5,0,2,1,3
20130111120545,7,2408080.019239,2773186.683568,3,5,1,5,0,1,0,5,1,4,3,2
20130111120545,12,301007.835135,273187.439003,3,5,1,0,0,1,0,5,1,4,3,2
20130111120545,14,1204037.119926,1091468.341955,3,5,1,0,0,1,0,5,1,4,3,2
20130111120554,6,2014498.318456,1828310.004780,2,6,1,6,0,4,0,1,1,3,0,5
20130111120554,8,1175127.783700,1066517.586116,2,5,1,6,0,4,0,1,3,3,3,5
20130111120554,9,3861125.541641,3504264.259157,2,6,1,6,0,4,0,1,3,3,3,5
20130111120570,15,1413576.603181,1282927.973899,2,4,1,4,0,4,0,1,1,3,2,5
20130111120570,17,4240729.809543,3719619.233068,2,3,1,4,0,4,0,1,0,3,2,5
20130111120570,18,15549354.763490,17906906.424899,2,3,1,2,0,4,0,1,0,3,2,5
20130111120589,5,380618.128905,345033.081787,3,4,2,0,0,5,0,4,0,2,0,1
20130111120589,6,570926.589126,518159.179053,3,5,2,6,0,5,0,4,0,2,0,1
20130111120609,3,3988806.061069,4593578.188231,4,6,2,2,2,2,0,5,0,1,0,3
20130111120609,17,53848848.717364,47502764.241102,4,4,1,5,2,2,0,5,1,1,3,3
20130111120609,23,4986007.576337,9636101.070572,4,3,1,1,1,2,0,5,0,1,3,3
20130111120638,2,192600.963809,174594.164207,3,6,2,6,0,2,0,5,0,1,3,4
20130111120638,3,192600.963809,174594.164207,3,6,2,6,0,2,0,5,0,1,3,4
20130111120638,4,13482025.402705,15526134.105012,3,6,1,6,0,2,0,5,0,1,0,4
20130111120678,8,65101424.619826,57429224.563500,3,6,1,6,0,2,0,1,0,4,0,5
20130111120678,9,1264922.452415,1148013.058057,3,6,2,6,0,2,0,1,0,4,0,5
20130111120678,10,1264922.452415,1148013.058057,3,6,1,6,0,2,0,1,0,4,0,5
20130111120684,6,3401243.153271,3086886.113950,3,6,1,0,0,5,0,2,2,4,3,1
20130111120684,10,17006275.628427,15434484.899118,3,3,1,5,0,5,0,2,0,4,0,1
20130111120684,16,81630075.126791,74085484.052269,3,2,1,5,0,5,0,2,3,4,2,1
20130111120708,3,2518197.764392,2285455.452841,2,6,2,6,0,5,0,3,0,1,0,4
20130111120708,4,3777306.971217,3332151.509158,2,6,1,6,0,5,0,3,0,1,0,4
20130111120708,8,16368316.442436,14837997.028801,2,6,1,6,0,5,0,3,0,1,0,4
20130111120737,4,2674565.806534,2427371.310132,2,4,2,3,0,3,0,4,2,5,3,1
20130111120737,7,6686402.079617,6068416.988066,2,5,1,5,0,3,0,4,3,5,3,1
20130111120737,10,16047369.965768,14156188.114153,2,3,2,2,0,3,0,4,2,5,3,1
20130111120738,3,1912574.655866,1735806.551027,2,4,1,6,0,1,0,4,3,3,1,5
20130111120738,7,1912574.655866,1735806.551027,2,6,1,6,0,1,0,4,0,3,2,5
20130111120738,9,5737723.967597,5061533.447889,2,3,1,3,0,1,3,4,3,3,3,5
20130111120767,7,2207001.858659,2003021.567100,4,4,2,0,0,1,0,5,0,3,0,2
20130111120767,12,5517514.633351,4867275.774095,4,4,2,0,0,1,0,5,0,3,0,2
20130111120767,15,2207001.858659,2003021.567100,4,5,2,0,5,1,0,5,0,3,4,2
20130111120774,5,11637045.482462,10561501.335965,4,4,2,6,4,1,0,2,3,3,0,5
20130111120774,12,9697541.845720,8801254.692481,4,4,2,6,4,1,0,2,0,3,0,5
20130111120774,16,17455580.054696,15823609.342992,4,5,2,6,4,1,0,2,0,3,2,5
20130111120801,3,7619704.944750,6915460.120433,2,6,2,-2,0,5,0,3,0,4,0,1
20130111120801,9,7619704.944750,6915460.120433,2,5,1,0,0,5,0,3,3,4,4,1
20130111120801,12,30478819.779000,25654464.491171,2,4,1,0,0,5,0,3,5,4,5,1
20130111120803,3,1121704.846310,1291774.740801,2,5,2,4,6,5,5,4,5,3,6,1
20130111120803,17,11516151.015528,10158973.119868,2,4,1,4,6,5,4,4,4,3,6,1
20130111120803,18,1495606.461747,1357376.291742,2,5,2,4,6,5,4,4,5,3,6,1
20130111120805,3,1037399.547258,940410.179265,3,4,1,6,4,4,0,5,6,2,5,1
20130111120805,18,2074780.504458,1883020.660415,3,6,1,6,1,4,0,5,1,2,4,1
20130111120805,32,9336521.565091,9799782.495061,3,6,1,6,5,4,0,5,4,2,5,1
20130111120829,3,2602029.951857,2358758.937138,3,2,2,6,0,5,5,4,6,2,3,1
20130111120829,12,780608.527600,708461.440624,3,4,1,4,0,5,3,4,1,2,0,1
20130111120829,13,5854565.101892,5313461.843757,3,4,2,6,0,5,2,4,2,2,0,1
20130111120832,5,1213893.088436,1100402.848567,3,5,2,0,4,2,0,4,4,1,6,5
20130111120832,17,202316.698958,183617.748127,3,4,2,6,5,2,6,4,6,1,5,5
20130111120832,21,404629.845260,366799.876019,3,2,1,0,4,2,2,4,6,1,5,5
20130111120924,5,14397118.361985,12700418.590009,5,4,1,3,5,2,2,1,0,3,0,4
20130111120924,7,7558484.401890,6667717.344294,5,4,1,3,5,2,0,1,2,3,1,4
20130111120924,9,7558484.401890,6667717.344294,5,3,1,3,6,2,0,1,3,3,2,4
20130111120934,17,9240129.711413,8386118.490183,5,3,1,1,0,4,0,3,2,1,5,2
20130111120934,20,9240129.711413,17857739.371867,5,4,1,3,0,4,0,3,0,1,2,2
20130111120934,22,1540033.230331,1288352.992002,5,4,1,3,0,4,0,3,0,1,1,2
20130111120974,7,9175754.123168,8327692.761566,4,4,2,5,0,2,1,1,1,3,3,5
20130111120974,8,27527262.369503,24283175.698050,4,5,2,5,0,2,1,1,3,3,4,5
20130111120974,14,36702992.085174,33310748.894611,4,5,1,6,0,2,0,1,0,3,5,5
20130111121007,2,1412984.829496,1282390.894399,4,3,2,0,4,5,1,2,0,1,3,3
20130111121007,4,12716863.465465,11527928.542916,4,0,2,0,0,5,0,2,0,1,3,3
20130111121007,6,2825969.658992,2564781.788799,4,5,1,0,0,5,0,2,0,1,0,3
20130111121017,3,7840531.441119,7107498.357371,5,6,1,6,0,4,0,2,0,3,3,1
20130111121017,9,56843825.751281,50144783.362000,5,4,1,5,0,4,0,2,5,3,3,1
20130111121017,18,3266883.064016,2961453.083326,5,6,1,6,0,4,0,2,0,3,0,1
20130111121021,5,2709215.974390,2455923.840412,2,2,2,3,0,5,2,1,0,4,4,3
20130111121021,6,10836876.811504,9823707.068230,2,0,2,0,0,5,2,1,2,4,1,3
20130111121021,7,16255315.217256,18719902.718157,2,3,2,3,0,5,0,1,0,4,5,3
20130111121062,7,1501350.123126,1362589.100046,4,4,1,5,0,1,0,2,4,5,1,3
20130111121062,20,13512151.108130,15560827.389475,4,4,1,3,0,1,0,2,4,5,6,3
20130111121062,25,9008100.738754,8165908.355134,4,3,1,4,0,1,0,2,4,5,2,3
20130111121074,2,9370655.788449,8494567.125208,2,4,1,2,3,5,3,1,0,3,4,4
20130111121074,5,13014800.296183,14988069.575061,2,4,1,0,0,5,0,1,0,3,0,4
20130111121074,6,1041185.156503,944954.493644,2,5,2,0,0,5,0,1,0,3,2,4
20130111121111,6,800040.129591,726097.093136,3,6,1,6,0,2,0,4,0,5,0,1
20130111121111,19,1600080.259182,1452194.186271,3,6,1,6,0,2,0,4,0,5,0,1
20130111121111,21,800040.129591,726097.093136,3,6,1,6,0,2,0,4,0,5,0,1
20130111121118,2,1812072.353621,1644593.089584,3,6,2,4,0,4,0,2,0,1,0,5
20130111121118,3,47113926.858415,54257214.681609,3,6,2,4,0,4,0,2,0,1,0,5
20130111121118,4,1812072.353621,1644593.089584,3,4,2,3,0,4,0,2,0,1,4,5
20130111121137,4,2092103.623110,1896507.038632,3,3,2,2,3,4,3,5,3,2,4,1
20130111121137,7,43934223.157678,38756576.871850,3,3,2,3,3,4,4,5,4,2,4,1
20130111121137,9,13075661.766148,11534695.596443,3,3,2,3,2,4,2,5,4,2,5,1
20130111121149,6,5867759.977308,5319166.782681,4,6,1,6,0,1,0,3,0,5,0,2
20130111121149,8,1600296.648072,1450680.465080,4,6,1,6,0,1,0,3,0,5,0,2
20130111121149,9,533432.216024,484130.191867,4,3,1,3,0,1,0,3,0,5,0,2
20130111121180,9,3065107.012411,2703884.284481,1,2,1,2,0,3,0,4,0,5,1,2
20130111121180,13,340567.445823,309090.785928,1,4,2,0,0,3,0,4,0,5,5,2
20130111121180,15,340567.445823,309090.785928,1,2,2,0,0,3,0,4,0,5,5,2
20130111121181,3,1077049.406002,977504.020031,4,6,2,0,0,5,0,2,0,1,0,3
20130111121181,7,34465691.820791,31280229.226466,4,6,2,0,0,5,0,2,0,1,0,3
20130111121181,8,29080428.958106,26392694.756958,4,6,2,0,0,5,0,2,0,1,0,3
20130111121217,7,31586685.486989,27864195.977925,5,5,1,6,0,1,0,3,2,4,1,2
20130111121217,13,3445820.234944,3127343.196321,5,5,2,3,0,1,0,3,1,4,0,2
20130111121217,14,1722910.117472,1561830.460319,5,3,2,2,0,1,0,3,1,4,1,2
20130111121225,12,1244609.921364,1128247.879381,4,5,2,0,0,2,0,1,0,3,2,5
20130111121225,17,1866914.882046,1694366.843420,4,5,1,5,0,2,0,1,0,3,4,5
20130111121225,18,933460.116936,846188.335270,4,3,1,3,0,2,0,1,0,3,4,5
20130111121340,5,8324504.460877,7555119.133743,2,5,1,6,0,3,0,4,0,5,2,1
20130111121340,6,41622489.297749,37775565.712693,2,5,1,6,1,3,0,4,0,5,0,1
20130111121340,18,49946993.758626,43809392.949397,2,5,2,4,2,3,0,4,0,5,3,1
20130111121399,2,3775153.043417,3426237.696811,1,6,1,6,0,4,0,2,0,5,0,3
20130111121399,4,30201197.166256,34780222.060783,1,5,1,3,0,4,0,2,0,5,0,3
20130111121399,5,22650904.669962,23774800.661516,1,5,1,6,0,4,0,2,0,5,0,3
20130111121436,4,2671853.606882,2424909.783253,5,6,2,6,0,1,0,2,0,3,0,4
20130111121436,6,2671853.606882,2424909.783253,5,6,2,6,0,1,0,2,0,3,0,4
20130111121436,8,2671853.606882,2424909.783253,5,6,2,6,0,1,0,2,0,3,0,4
20130111121468,2,7174180.099967,6503446.055785,3,6,2,6,0,5,0,2,0,4,0,1
20130111121468,12,1434833.179021,1300686.635795,3,6,2,0,0,5,0,2,0,4,3,1
20130111121468,16,2152249.768531,1951029.953692,3,6,2,6,0,5,0,2,0,4,5,1
20130111121470,5,10774129.030940,9766825.752131,1,6,1,6,0,2,0,4,0,3,2,5
20130111121470,14,1296351.475277,1360674.037573,1,5,1,5,0,2,0,4,0,3,3,5
20130111121470,17,576155.939480,522289.518791,1,5,2,6,0,2,0,4,0,3,4,5
20130111121479,5,9515308.824392,9987440.847460,1,6,1,3,0,2,0,4,0,5,0,3
20130111121479,8,32114172.456274,24829772.306603,1,0,1,3,0,2,0,4,0,5,3,3
20130111121479,13,35682418.439371,41092491.471621,1,6,2,3,0,2,0,4,0,5,0,3
20130111121481,14,1280879.461294,1344434.330876,3,6,1,6,0,2,0,4,0,1,2,5
20130111121481,15,1494357.552662,1356242.812029,3,6,1,6,0,2,0,4,0,1,2,5
20130111121481,16,1921317.373093,1685221.500720,3,6,1,6,0,2,0,4,0,1,2,5
20130111121571,7,1736761.329471,1574386.683997,1,5,-2,5,3,2,3,5,2,4,5,3
20130111121571,12,15630833.121400,16406406.147986,1,3,2,3,3,2,2,5,2,4,6,3
20130111121571,18,5210274.566493,11562088.649354,1,2,2,1,2,2,2,5,4,4,6,3
20130111121598,6,47803023.053813,42169438.868709,5,2,2,4,3,2,2,4,3,3,4,1
20130111121598,17,1593436.088275,1446164.097275,5,5,2,5,0,2,0,4,0,3,3,1
20130111121598,18,3186872.176550,2892328.194550,5,5,1,5,0,2,0,4,0,3,0,1
20130111121612,11,1168234.978186,1168234.978186,4,5,1,5,2,3,0,1,3,2,5,5
20130111121612,14,3504704.934557,3504704.934557,4,4,2,6,0,3,0,1,3,2,5,5
20130111121612,25,1168234.978186,1168234.978186,4,5,1,6,4,3,0,1,0,2,6,5
20130111121616,7,4238927.739479,3847148.406444,3,2,2,-2,0,4,6,1,0,5,4,2
20130111121616,10,16955686.372166,14957459.471614,3,2,1,2,0,4,0,1,2,5,4,2
20130111121616,18,4238927.739479,3842618.599469,3,4,1,6,0,4,0,1,0,5,5,2
20130111121618,2,462234.760055,419513.100916,4,6,1,3,0,2,0,3,0,5,1,1
20130111121618,6,5315690.033721,5579444.740577,4,6,1,2,0,2,0,3,0,5,3,1
20130111121618,7,1386701.506762,1258536.785675,4,4,1,5,0,2,0,3,0,5,4,1
20130111121638,4,5158014.931514,4681289.737349,1,5,1,2,3,3,1,5,1,4,4,2
20130111121638,21,17193368.232780,15585912.433344,1,2,1,3,0,3,0,5,1,4,5,2
20130111121638,22,7737014.961137,8910080.516166,1,3,1,4,0,3,0,5,0,4,6,2
20130111121645,20,4605457.497608,4062704.532079,1,1,1,6,6,3,2,5,6,2,3,4
20130111121645,21,4605457.497608,4179801.959786,1,5,1,3,6,3,3,5,3,2,5,4
20130111121645,28,1151358.968758,1044945.583914,1,3,2,6,6,3,0,5,0,2,6,4
20130111121652,10,891886.137792,809454.311235,5,6,1,6,0,2,0,3,4,1,3,4
20130111121652,11,891886.137792,809454.311235,5,6,2,0,0,2,0,3,3,1,3,4
20130111121652,19,12486356.964704,11318972.735797,5,6,1,6,0,2,0,3,2,1,3,4
20130111121658,11,2596207.080525,2356254.823506,2,2,1,3,0,1,0,5,0,4,0,3
20130111121658,16,865402.360175,784493.487412,2,3,1,2,0,1,0,5,0,4,0,3
20130111121658,23,1298103.540263,1176740.231118,2,4,1,5,0,1,0,5,0,4,3,3
20130111121662,6,5118620.220672,5372596.687931,4,4,2,6,2,5,3,1,2,3,3,2
20130111121662,8,10237215.360149,9291049.335995,4,6,2,5,0,5,5,1,0,3,5,2
20130111121662,9,51186101.881940,45153822.004272,4,4,2,5,1,5,0,1,4,3,4,2
20130111121669,14,13698911.249781,15775903.605261,3,4,2,4,4,5,0,2,0,1,6,4
20130111121669,17,6849455.624890,6209080.974726,3,3,2,0,4,5,0,2,0,1,4,4
20130111121669,20,4566297.882226,4792869.136701,3,4,2,5,3,5,0,2,0,1,3,4
20130111121683,5,948401.373128,860746.173452,5,5,1,5,2,3,3,2,3,1,5,4
20130111121683,11,948401.373128,859732.691879,5,5,2,6,3,3,3,2,6,1,5,4
20130111121683,16,1896802.746255,1673264.625213,5,3,1,5,4,3,4,2,4,1,3,4
20130111121705,6,795437.756750,721920.090736,4,6,1,6,1,2,0,5,0,3,0,1
20130111121705,16,4772626.540501,4186155.277412,4,6,1,6,0,2,0,5,0,3,3,1
20130111121705,18,3181751.027001,2884280.277147,4,6,2,6,0,2,0,5,0,3,3,1
20130111121724,7,899625.476434,1036024.289689,5,2,2,2,2,2,1,4,1,3,3,1
20130111121724,14,299875.158811,272159.449336,5,3,2,3,2,2,1,4,1,3,2,1
20130111121724,18,899625.476434,815516.989381,5,3,2,2,3,2,0,4,0,3,3,1
20130111121740,14,489086.317066,489086.317066,5,4,1,4,0,3,0,4,4,2,3,1
20130111121740,17,8803519.001747,8803519.001747,5,0,1,3,0,3,2,4,4,2,3,1
20130111121740,18,8020980.894442,8020980.894442,5,5,2,3,0,3,0,4,1,2,4,1
20130111121751,5,7157321.962435,6495812.496574,5,4,2,2,3,3,0,1,3,4,0,2
20130111121751,8,2147197.154159,1948744.262141,5,3,2,2,4,3,0,1,3,4,3,2
20130111121751,10,6441591.462476,5846232.786424,5,4,1,6,2,3,0,1,0,4,4,2
20130111121758,3,3076726.056252,2789074.382919,4,6,2,4,0,5,0,3,0,1,0,2
20130111121758,6,56919492.959901,65549474.540182,4,6,2,4,0,5,0,3,0,1,0,2
20130111121758,8,27690564.965888,24287885.021546,4,6,1,6,0,5,0,3,0,1,0,2
20130111121777,11,1304423.342861,1183863.111908,1,4,1,3,0,4,0,2,0,3,1,5
20130111121777,15,326107.503750,295967.291845,1,4,2,4,0,4,0,2,0,3,2,5
20130111121777,16,13370367.620915,11254032.270666,1,3,1,4,0,4,0,2,0,3,2,5
20130111121778,5,7843971.936894,7110617.191630,4,3,2,6,0,2,0,3,0,5,0,1
20130111121778,11,33617066.961201,29655297.083823,4,4,1,5,2,2,0,3,2,5,3,1
20130111121778,16,5602837.097781,5084999.588821,4,5,2,5,2,2,3,3,2,5,3,1
20130111121799,4,2561081.885829,2688158.031681,4,3,1,4,0,1,0,2,0,3,3,5
20130111121799,15,3841626.670370,3486567.554671,4,5,1,4,0,1,0,2,0,3,3,5
20130111121799,23,1707387.923886,1547759.479768,4,2,2,1,0,1,0,2,2,3,3,5
20130111121805,2,6487833.468976,5888200.914345,3,6,1,5,0,4,0,5,0,2,1,1
20130111121805,3,25951333.875904,23552803.657379,3,6,2,3,0,4,0,5,0,2,0,1
20130111121805,14,3243916.734488,2944100.457172,3,4,1,4,0,4,0,5,0,2,0,1
20130111121807,6,912160.463203,827854.799163,4,3,2,3,1,5,0,3,0,1,4,2
20130111121807,17,5472962.779217,4961280.272308,4,3,1,5,2,5,0,3,0,1,5,2
20130111121807,19,10945925.558433,12605517.572279,4,3,1,5,2,5,0,3,0,1,5,2
20130111121865,3,4529485.302346,4106011.127936,5,4,1,3,0,2,0,3,3,4,1,1
20130111121865,5,5661858.432178,5138565.926000,5,3,1,5,0,2,0,3,4,4,4,1
20130111121865,7,2264742.651173,2055425.715404,5,3,1,2,0,2,0,3,4,4,4,1
20130111121903,6,2998369.012178,2721247.276687,4,5,1,6,0,2,0,5,3,3,0,1
20130111121903,7,2248775.784664,2040934.573110,4,6,1,6,0,2,0,5,3,3,0,1
20130111121903,14,19739258.440804,17412987.693186,4,2,1,3,0,2,0,5,4,3,0,1
20130111121922,6,3642786.217998,4195095.740228,1,5,2,2,5,4,0,5,2,2,0,3
20130111121922,10,7285565.696848,6604417.903523,1,6,2,0,5,4,5,5,2,2,0,3
20130111121922,13,16696086.089691,37050183.249013,1,5,2,5,0,4,0,5,0,2,0,3
20130111121927,3,3249017.335203,2945257.671172,1,5,1,6,0,2,0,3,1,4,4,5
20130111121927,4,3249017.335203,2948729.639154,1,3,1,3,0,2,0,3,1,4,3,5
20130111121927,31,4873532.825747,4417892.691806,1,5,1,6,0,2,0,3,1,4,5,5
20130111122020,9,293539.991005,266409.804089,5,4,2,3,0,1,0,2,0,4,3,3
20130111122020,12,880619.973015,798288.363317,5,0,2,0,2,1,0,2,0,4,3,3
20130111122020,14,1761239.946029,1598458.824534,5,6,1,6,0,1,0,2,0,4,0,3
20130111122022,8,934369.128581,934369.128581,4,2,2,0,0,3,1,2,5,5,0,1
20130111122022,9,20556165.958907,20556165.958907,4,1,1,3,4,3,1,2,6,5,4,1
20130111122022,10,311458.047680,311458.047680,4,4,2,4,3,3,3,2,5,5,5,1
20130111122076,10,1135944.168472,1030955.483587,2,5,1,5,0,3,0,5,0,4,0,1
20130111122076,11,7302483.004265,6627557.151137,2,5,1,4,0,3,0,5,0,4,0,1
20130111122076,16,7302483.004265,6619753.564834,2,5,1,4,0,3,0,5,0,4,0,1
20130111122137,3,12284046.173530,11135576.542982,5,6,1,6,0,4,0,1,0,2,3,3
20130111122137,6,2047341.028922,1855929.423830,5,6,1,6,0,4,0,1,0,2,3,3
20130111122137,17,24568135.341264,22297446.084572,5,6,1,6,0,4,0,1,0,2,5,3
20130111122180,4,10158250.936361,9219383.132697,4,6,2,6,0,1,0,5,0,2,0,3
20130111122180,10,27088702.196788,24585051.667288,4,6,1,6,0,1,0,5,0,2,0,3
20130111122180,11,6772180.504171,6146267.413836,4,6,1,6,0,1,0,5,0,2,0,3
20130111122224,1,36360837.282102,32075714.191895,1,3,1,3,3,4,3,3,3,2,3,5
20130111122224,5,2272557.216118,2062518.025753,1,3,1,3,3,4,3,3,3,2,3,5
20130111122224,6,20452962.827871,23553986.454189,1,3,1,3,3,4,3,3,3,2,3,5
20130111122226,3,5593707.337671,6441810.312228,5,5,1,5,0,2,0,4,0,1,0,3
20130111122226,4,5593707.337671,5070736.086282,5,5,1,6,0,2,0,4,0,1,0,3
20130111122226,9,2796847.236078,2535362.211800,5,5,1,6,0,2,0,4,0,1,0,3
20130111122234,4,3109539.476353,2818819.985141,4,6,1,4,0,1,0,2,0,5,0,3
20130111122234,9,3731436.724521,3272909.246957,4,5,1,6,0,1,0,2,0,5,0,3
20130111122234,12,3109539.476353,2822142.904161,4,4,1,6,0,1,0,2,2,5,0,3
20130111122267,3,8564514.355612,7772946.315713,5,6,1,6,0,2,0,4,0,3,0,1
20130111122267,14,14274181.885435,12954902.623696,5,6,2,6,1,2,0,4,2,3,3,1
20130111122267,15,4282244.116928,3756032.167428,5,5,1,5,1,2,3,4,1,3,1,1
20130111122305,12,1791966.117650,1626345.155572,4,3,1,2,1,3,2,2,3,5,5,1
20130111122305,17,5375915.878464,4742364.426304,4,2,1,3,0,3,3,2,4,5,5,1
20130111122305,24,5375915.878464,4879051.372446,4,3,1,4,3,3,1,2,3,5,5,1
20130111122339,2,1215252.284501,1102933.613659,1,6,1,0,4,4,0,5,0,3,0,2
20130111122339,3,25520235.996788,23161549.637355,1,6,2,6,4,4,0,5,0,3,0,2
20130111122339,10,3645749.967088,3304898.666252,1,6,1,6,3,4,0,5,0,3,0,2
20130111122381,5,9500303.499768,10940714.156059,5,5,2,4,0,1,0,3,0,4,0,2
20130111122381,8,2375078.962540,2155564.285943,5,6,1,6,0,1,0,3,0,4,0,2
20130111122381,13,14250449.074457,12933363.297823,5,6,1,5,0,1,0,3,0,4,0,2
20130111122428,15,14492774.219713,13153291.745230,5,5,1,3,0,4,0,1,2,2,6,3
20130111122428,17,7246378.088106,6576637.684692,5,6,1,6,0,4,0,1,0,2,5,3
20130111122428,20,1207723.666851,1096100.822167,5,3,1,4,0,4,0,1,0,2,4,3
20130111122453,8,377018.613967,341770.095509,1,4,2,2,0,2,4,3,2,4,5,5
20130111122453,13,3393167.525704,3079556.869472,1,3,2,0,0,2,4,3,5,4,6,5
20130111122453,14,13572684.354132,11973144.094078,1,3,1,0,0,2,4,3,5,4,6,5
20130111122467,2,6467305.182426,5869569.937423,5,4,1,2,1,1,0,2,1,3,2,4
20130111122467,6,2802490.663700,2543472.819910,5,3,2,1,1,1,0,2,3,3,0,4
20130111122467,18,12934610.364853,13576401.805556,5,4,2,2,1,1,0,2,0,3,3,4
20130111122481,3,4700549.509011,4266105.171970,4,6,1,4,0,1,0,2,0,3,3,5
20130111122481,5,11751360.140950,10665250.558236,4,6,-2,6,0,1,0,2,0,3,5,5
20130111122481,7,3133695.128815,2840717.258494,4,6,2,6,4,1,0,2,0,3,3,5
20130111122490,6,41756198.797030,36835232.587252,5,4,1,4,0,3,0,4,2,1,0,2
20130111122490,7,2319785.110395,2105380.921602,5,3,2,4,0,3,0,4,2,1,2,2
20130111122490,8,8119264.588862,7360171.968160,5,2,1,3,0,3,0,4,2,1,0,2
20130112120003,8,14206268.315427,12893265.908307,3,1,1,5,5,4,1,5,3,1,3,2
20130112120003,12,2367694.338396,2148862.179478,3,3,2,5,5,4,1,5,0,1,3,2
20130112120003,18,71031273.387099,81800845.445417,3,3,1,1,4,4,1,5,0,1,3,2
20130112120006,2,3430110.996006,3950175.268797,1,6,1,6,0,3,0,4,0,2,0,5
20130112120006,5,5145164.636032,4669627.119625,1,6,1,6,0,3,0,4,0,2,0,5
20130112120006,10,3430110.996006,3113085.870586,1,6,1,6,0,3,0,4,0,2,0,5
20130112120020,5,295129.495844,267852.400279,2,5,1,4,0,4,0,5,0,1,3,3
20130112120020,7,295129.495844,267852.400279,2,6,1,4,0,4,0,5,0,1,5,3
20130112120020,8,295129.495844,267537.018718,2,5,2,6,0,4,0,5,0,1,5,3
20130112120027,9,2772802.651608,2513565.622384,1,3,1,6,5,4,0,5,0,2,3,3
20130112120027,12,16636796.638682,14592429.023566,1,5,1,5,5,4,0,5,0,2,5,3
20130112120027,13,5545605.303215,5033057.394758,1,2,1,5,5,4,0,5,0,2,3,3
20130112120035,8,10141055.053946,9203776.565259,4,6,1,6,0,2,0,3,3,1,0,5
20130112120035,10,5070527.526973,4447449.509442,4,6,1,6,0,2,0,3,0,1,0,5
20130112120035,14,5070527.526973,4601888.282630,4,6,1,6,0,2,0,3,3,1,0,5
20130112120040,14,2920342.113386,2650431.948425,5,5,1,6,0,4,0,3,3,2,3,1
20130112120040,18,12654796.161054,11485187.263619,5,5,1,5,0,4,0,3,5,2,5,1
20130112120040,19,3893789.484514,3533909.264567,5,5,1,6,0,4,0,3,5,2,6,1
20130112120044,5,18372750.106655,16207522.306706,1,6,2,6,4,5,0,3,0,2,3,4
20130112120044,6,680467.871150,714231.428232,1,6,2,0,2,5,0,3,0,2,2,4
20130112120044,7,31982198.985125,28213098.227530,1,6,2,0,3,5,0,3,0,2,3,4
20130112120049,4,1220255.590474,1107474.493283,5,4,1,6,0,2,6,3,6,4,6,1
20130112120049,6,6101273.714016,5351535.247964,5,3,1,6,3,2,6,3,6,4,6,1
20130112120049,10,406750.450707,368722.220167,5,3,2,6,3,2,6,3,6,4,6,1
20130112120052,11,3811229.995594,3458980.267010,1,4,2,3,0,3,0,4,0,5,1,2
20130112120052,15,1905614.997797,1729490.133505,1,4,2,3,0,3,0,4,0,5,1,2
