TUCASEID,TULINENO,WECANTRIL,WEGENHTH,WEHBP,WEPAINMD,WEREST,WETYPICAL,WRTELIG,WUFINLWGT,WXCANTRIL,WXGENHTH,WXHBP,WXPAINMD,WXREST,WXTYPICAL
20131009131116,1,8,2,1,1,2,2,780,4113673.926109,0,0,0,0,0,0
20131009131117,1,6,2,2,1,3,2,926,7771736.260223,0,0,0,0,0,0
20131009131119,1,8,2,1,2,3,2,855,35509352.108726,0,0,0,0,0,0
20131009131121,1,10,1,1,2,2,2,890,4111928.556684,0,0,0,0,0,0
20131009131129,1,9,2,2,1,2,3,990,19274531.295291,0,0,0,0,0,0
20131009131131,1,10,2,2,2,1,2,1110,15332906.055272,0,0,0,0,0,0
20131009131142,1,6,4,2,1,2,2,520,6923156.242522,0,0,0,0,0,0
20131009131145,1,5,2,2,1,2,3,925,5087212.879519,0,0,0,0,0,0
20131009131148,1,4,3,1,1,2,2,1050,11539516.147433,0,0,0,0,0,0
20131009131161,1,10,5,1,1,1,2,628,3652637.874169,0,0,0,0,0,0
20131009131163,1,10,2,2,1,2,2,885,9150973.635064,0,0,0,0,42,0
20131009131168,1,9,4,1,1,2,2,780,4508285.258108,0,0,0,0,0,0
20131009131173,1,8,2,2,1,1,2,858,5553021.619668,0,0,0,0,0,0
20131009131181,1,5,3,2,2,2,2,745,15407659.757683,0,0,0,0,0,0
20131009131182,1,6,5,2,1,3,1,858,1872287.793751,0,0,0,0,0,0
20131009131183,1,7,3,2,1,1,1,835,7110238.512954,0,0,0,0,0,0
20131009131191,1,7,2,2,1,2,1,675,4549111.871947,0,0,0,0,0,0
20131009131196,1,7,2,2,2,2,2,855,3999032.162796,0,0,0,0,0,0
20131009131204,1,10,2,1,2,1,2,880,2293935.636832,0,0,0,0,0,0
20131009131208,1,9,2,2,2,1,2,960,3571343.685209,0,0,0,0,0,0
20131009131210,1,10,3,1,1,2,1,973,7507280.355033,0,0,0,0,0,0
20131009131220,1,8,3,2,1,2,2,920,9177669.045413,0,0,0,0,0,0
20131009131224,1,7,2,2,1,2,2,761,2889487.939912,0,0,0,0,0,0
20131009131231,1,8,2,2,1,2,2,990,14491524.611629,0,0,0,0,0,0
20131009131232,1,5,2,2,1,3,2,895,3796957.718790,0,0,0,0,0,0
20131009131245,1,9,3,2,2,1,1,894,4646784.875652,0,0,0,0,0,0
20131009131253,1,4,2,2,2,2,2,717,41750859.640964,0,0,0,0,0,0
20131009131256,1,7,2,2,2,3,1,925,9730559.765623,0,0,0,0,0,0
20131009131260,1,6,2,2,2,2,1,705,15460495.509441,0,0,0,0,0,0
20131009131261,1,8,1,2,2,1,2,810,10633717.486335,0,0,0,0,0,0
20131009131270,1,7,3,2,2,2,1,885,4680629.167438,0,0,0,0,0,0
20131009131271,1,10,2,2,1,1,2,890,19697068.338173,0,0,0,0,0,0
20131009131273,1,8,1,2,2,2,2,820,4021517.263824,0,0,0,0,0,0
20131009131278,1,8,2,2,1,1,2,990,5604175.191795,0,0,0,0,0,0
20131009131283,1,10,3,1,2,1,1,782,842707.788101,42,43,43,0,0,43
20131009131291,1,7,2,2,2,2,3,819,8828819.601410,0,0,0,0,0,0
20131009131292,1,10,2,2,2,2,1,810,40684385.172679,0,0,0,0,0,0
20131009131299,1,5,4,2,2,2,3,930,6454990.157033,0,0,0,0,0,0
20131009131303,1,10,2,2,2,1,1,990,9782872.162347,0,0,0,0,0,0
20131009131307,1,7,2,2,2,1,1,776,9961930.797873,0,0,0,0,0,0
20131009131310,1,5,3,1,2,1,2,864,19040475.770369,0,0,0,0,0,0
20131009131311,1,10,2,2,2,1,1,972,12363767.530557,0,0,0,0,0,0
20131009131319,1,10,2,2,2,1,2,718,3748628.938737,0,0,0,0,0,0
20131009131320,1,6,3,1,1,1,2,900,3477613.522712,0,0,0,0,0,0
20131009131332,1,7,2,2,2,1,2,903,6772790.883425,0,0,0,0,0,0
20131009131339,1,0,2,2,1,1,2,970,2049650.633648,0,0,0,0,0,0
20131009131340,1,9,2,1,1,3,2,990,26429216.306124,0,0,0,0,0,0
20131009131351,1,10,1,2,2,4,1,775,14902924.400852,0,0,0,0,0,0
20131009131354,1,10,3,2,2,3,1,660,16820912.868706,0,0,0,0,0,0
20131009131360,1,7,2,2,2,2,1,965,8960319.518269,0,0,0,0,0,0
20131009131364,1,6,3,2,2,2,1,901,11433525.035683,0,0,0,0,0,0
20131009131366,1,8,2,2,2,2,2,840,7298089.555044,0,0,0,0,0,0
20131009131367,1,6,2,2,2,1,2,990,3847988.221283,0,0,0,0,0,0
20131009131368,1,7,2,2,1,1,1,949,7603243.952700,0,0,0,0,0,0
20131009131370,1,5,3,2,1,2,2,970,2505886.474098,0,0,0,0,0,0
20131009131374,1,8,1,2,2,3,2,875,3642405.183045,0,0,0,0,0,0
20131009131376,1,7,3,1,2,2,2,800,6963075.346729,0,0,0,0,0,0
20131009131380,1,8,5,1,1,3,1,855,10512885.598076,0,0,0,0,0,0
20131009131384,1,8,2,1,2,2,1,1053,8608967.247542,0,0,0,0,0,0
20131009131385,1,8,1,2,2,2,2,705,3082458.884594,0,0,0,0,0,0
20131009131388,1,5,3,1,2,1,2,660,2394350.201388,0,0,42,0,0,0
20131009131389,1,6,2,2,2,1,2,765,2799560.139647,0,0,0,0,0,0
20131009131392,1,9,2,1,1,1,1,950,2639322.318075,0,0,0,0,0,0
20131009131400,1,7,2,2,2,2,1,820,10076287.930850,0,0,0,0,0,0
20131009131411,1,6,4,1,1,4,3,915,6331810.201159,0,0,0,0,0,0
20131009131427,1,7,3,2,2,2,2,840,7890534.503545,0,0,0,0,0,0
20131009131429,1,5,3,1,2,2,1,975,25844710.988846,0,0,0,0,0,0
20131009131434,1,7,1,2,2,1,1,720,3821467.476957,0,0,0,0,0,0
20131009131437,1,8,1,2,2,1,2,800,4064545.586004,0,0,0,0,0,0
20131009131443,1,9,2,2,1,2,3,985,14646417.030567,0,0,0,0,0,0
20131009131448,1,10,1,2,2,1,2,735,6575699.900407,0,0,0,0,0,0
20131009131458,1,7,2,2,1,2,2,865,8402510.504208,0,0,0,0,0,0
20131009131460,1,5,4,2,1,4,2,660,3719763.411159,0,0,0,0,0,0
20131009131470,1,8,3,2,2,2,2,915,21092732.887497,0,0,0,0,0,0
20131009131478,1,9,2,1,2,1,1,910,2394597.849219,0,0,0,0,0,0
20131009131479,1,7,3,2,2,1,1,750,5066589.564966,0,0,0,0,0,0
20131009131486,1,6,3,2,2,1,2,724,3377578.732317,42,0,0,0,0,0
20131009131488,1,8,2,2,2,1,1,945,11481297.396083,0,0,0,0,0,0
20131009131493,1,8,2,2,2,1,1,660,6995005.833998,0,0,0,0,0,0
20131009131496,1,7,3,2,2,4,2,880,4329357.848987,0,0,0,0,0,0
20131009131497,1,10,1,2,1,3,2,802,1700202.954478,0,0,0,0,0,0
20131009131500,1,5,3,2,2,2,1,830,7052892.524019,0,0,0,0,0,0
20131009131501,1,4,5,1,2,2,2,848,7537895.577328,0,0,0,0,0,0
20131009131507,1,4,3,1,1,1,2,825,10242125.825318,0,0,0,0,0,42
20131009131513,1,9,3,2,1,2,1,1050,2552651.685083,0,0,0,0,0,0
20131009131519,1,7,2,2,1,2,3,840,29611431.569309,0,0,0,0,0,0
20131009131522,1,8,4,2,1,2,2,1102,4863352.121538,0,0,0,0,0,0
20131009131536,1,10,2,2,2,1,1,780,3234603.534488,0,0,0,0,0,0
20131009131556,1,9,1,2,2,1,2,830,3198431.400309,0,0,0,0,0,0
20131009131570,1,3,3,2,1,2,1,745,2778601.379917,0,0,0,0,0,0
20131009131576,1,8,3,2,2,1,1,992,7264264.772401,0,0,0,0,0,0
20131009131584,1,8,4,2,2,1,2,690,2478736.272499,0,0,0,0,0,0
20131009131586,1,8,1,2,2,1,1,780,2476962.325356,0,0,0,0,0,0
20131009131595,1,7,3,2,2,2,2,870,24410448.050964,0,0,0,0,0,0
20131009131598,1,8,2,2,2,1,2,878,10143152.400555,0,0,0,0,0,0
20131009131603,1,8,3,1,2,3,3,856,11461580.266595,0,0,0,0,0,0
20131009131608,1,4,5,1,1,2,2,900,2069469.651330,0,0,0,0,0,0
20131009131613,1,2,5,2,1,4,2,718,7750055.122374,0,0,0,0,0,0
20131009131614,1,9,3,2,2,2,2,720,3744410.163734,0,0,0,0,0,0
20131009131620,1,10,4,1,1,2,2,720,6814564.151427,0,0,0,0,0,0
20131009131621,1,8,3,2,2,2,1,1020,3491648.216171,0,0,0,0,0,0
20131009131622,1,9,4,1,1,2,2,896,5052854.254120,0,0,0,0,0,0
20131009131624,1,9,1,2,2,1,1,855,5197352.208704,0,0,0,0,0,0
20131009131629,1,5,5,1,1,4,2,853,5239470.661242,0,0,0,0,0,0
20131009131632,1,6,3,2,2,3,1,920,10217300.340929,0,0,0,0,0,0
20131009131634,1,4,4,1,1,4,2,988,16660619.144990,0,0,0,0,0,0
20131009131639,1,6,3,1,2,2,2,938,2408966.728638,0,0,0,0,0,0
20131009131642,1,5,4,1,1,2,2,700,14686055.780903,0,0,0,0,0,0
20131009131645,1,4,3,2,2,2,1,855,8882651.983193,0,0,0,0,0,0
20131009131651,1,10,1,2,2,1,2,810,7597510.996403,0,0,0,0,0,0
20131009131653,1,8,1,2,2,3,2,840,3126638.710320,0,0,0,0,0,0
20131009131663,1,7,3,2,2,3,2,820,4954720.538931,0,0,0,0,0,0
20131009131667,1,7,2,2,2,3,2,700,3024750.124507,0,0,0,0,0,0
20131009131668,1,8,2,2,2,2,2,930,5080388.817404,0,0,0,0,0,0
20131009131675,1,10,2,2,1,2,2,1185,21969464.839469,0,0,0,0,0,0
20131009131680,1,8,2,2,2,3,2,1123,3329461.917426,0,0,0,0,0,0
20131009131685,1,10,1,2,2,2,2,840,2516926.187549,0,0,0,0,0,0
20131009131690,1,5,3,1,1,2,2,720,6882257.549184,0,0,0,0,0,0
20131009131700,1,5,4,1,1,4,2,780,4172177.574143,0,0,0,0,0,0
20131009131703,1,4,4,1,1,1,1,585,5477925.560156,0,0,0,0,0,0
20131009131710,1,5,2,2,2,2,2,945,32522174.642801,0,0,0,0,0,0
20131009131712,1,8,2,1,1,1,2,850,16794751.195422,0,0,0,0,0,0
20131009131713,1,7,3,1,2,1,2,975,15207232.453009,0,0,0,0,0,0
20131009131722,1,5,3,2,2,2,1,965,15644934.332271,0,0,0,0,0,0
20131009131728,1,8,2,2,2,1,2,925,7491242.584605,0,0,0,0,0,0
20131009131735,1,8,2,2,1,3,1,990,6285834.365956,0,0,0,0,0,0
20131009131736,1,8,3,2,1,2,2,918,15274640.810128,0,0,0,0,0,0
20131009131738,1,9,3,1,2,2,2,660,3648926.560996,0,0,0,0,0,0
20131009131765,1,7,3,2,2,1,2,900,6305577.200723,0,0,0,0,0,0
20131009131770,1,7,2,2,1,1,1,888,5800524.348233,0,0,0,0,0,0
20131009131777,1,8,1,1,1,1,1,840,6064096.693164,0,0,0,0,0,0
20131009131778,1,4,3,1,2,3,2,1344,4267337.966091,0,0,0,0,0,0
20131009131779,1,3,4,2,2,2,3,790,25401192.986617,0,0,0,0,0,0
20131009131784,1,6,4,1,1,2,2,873,3511996.158570,0,0,0,0,0,0
20131009131791,1,7,2,2,1,2,1,565,7009941.988605,0,0,0,0,0,0
20131009131792,1,0,5,1,1,1,1,850,3304609.321887,0,0,0,0,0,0
20131009131805,1,8,5,1,2,1,2,850,3446625.885916,0,0,0,0,0,0
20131009131806,1,10,3,1,2,1,2,785,35969204.540486,0,0,0,0,0,0
20131009131808,1,5,4,2,2,2,1,1090,3927391.222399,0,0,0,0,0,0
20131009131810,1,7,2,1,2,2,2,810,4159950.587855,0,0,0,0,0,0
20131009131817,1,7,1,2,1,3,1,956,2447347.541427,0,0,0,0,0,0
20131009131824,1,8,1,2,2,2,2,1300,4114992.777932,0,0,0,0,0,0
20131009131825,1,8,2,1,2,2,1,910,11885482.957389,0,0,0,0,0,0
20131009131826,1,8,2,1,1,1,2,815,7811152.981950,0,0,0,0,0,0
20131009131828,1,8,1,2,2,2,1,1070,13988034.618026,0,0,0,0,41,0
20131009131831,1,9,1,2,2,2,1,960,8622286.495202,0,0,0,0,0,0
20131009131833,1,10,1,2,2,1,2,805,5123843.565966,0,0,0,0,0,0
20131009131837,1,7,2,2,2,2,2,785,17629691.094998,0,0,0,0,0,0
20131009131839,1,5,3,1,1,2,1,1000,13109800.875379,0,0,0,0,0,0
20131009131849,1,9,2,2,2,1,2,848,4113325.574596,0,0,0,0,0,0
20131009131850,1,6,2,2,2,2,2,900,10848180.045254,0,0,0,0,0,0
20131009131852,1,10,3,2,1,2,1,840,3093719.436891,0,0,0,0,0,0
20131009131868,1,0,4,1,2,1,3,705,1804060.460039,0,0,0,0,0,0
20131009131882,1,5,4,1,2,1,2,725,4062419.476634,0,0,0,0,0,0
20131009131887,1,8,4,2,2,2,3,1014,4755805.788426,0,0,0,0,0,0
20131009131891,1,10,3,1,2,3,2,695,5524276.211472,0,0,0,0,0,0
20131009131895,1,7,4,1,2,1,2,943,13143600.400632,0,0,0,0,0,0
20131009131910,1,10,2,1,1,2,1,770,2124254.217086,0,0,0,0,0,0
20131009131913,1,3,5,1,2,2,2,793,10887010.870447,0,0,0,0,0,0
20131009131923,1,7,3,1,2,2,1,698,1664329.853734,0,0,0,0,0,0
20131009131926,1,6,3,1,1,3,3,950,25868142.911260,0,0,0,0,0,0
20131009131927,1,8,3,2,2,3,1,920,10112758.107322,0,0,0,0,0,0
20131009131932,1,3,5,1,1,2,2,880,7674714.428126,0,0,0,0,0,0
20131009131933,1,7,3,2,2,2,1,945,8117777.298531,0,43,43,0,43,0
20131009131935,1,7,1,2,2,2,2,725,11413888.374687,0,0,0,0,0,0
20131009131937,1,6,3,1,1,1,1,850,7540236.225639,43,43,0,0,0,0
20131009131952,1,10,1,1,2,1,2,720,11044799.718097,0,0,0,0,0,0
20131009131954,1,9,2,1,2,1,2,885,1679314.750250,0,0,0,0,0,0
20131009131962,1,8,1,2,2,1,2,979,9545179.477066,0,0,0,0,0,0
20131009131964,1,7,3,2,2,2,1,785,8814503.632892,0,0,0,0,0,0
20131009131972,1,7,1,2,2,2,2,960,11795482.551940,0,0,0,0,0,0
20131009131974,1,10,1,2,2,1,2,1170,3169809.070472,0,0,0,0,0,0
20131009131977,1,10,3,2,2,3,2,733,4240374.394714,0,0,0,0,0,0
20131009131984,1,7,2,1,1,3,2,864,19307868.756616,0,0,0,0,0,0
20131009131988,1,8,3,2,2,2,1,810,9848174.309549,0,0,0,0,0,0
20131009131990,1,5,5,2,2,2,2,750,13732758.322101,0,0,0,0,0,0
20131009131993,1,3,4,2,1,1,3,970,20723409.378817,0,0,0,0,0,0
20131009131998,1,10,2,1,2,1,1,665,1745896.325466,0,0,0,0,0,0
20131009131999,1,8,1,2,2,2,3,923,79970810.524785,0,0,0,0,0,0
20131009132001,1,7,2,2,1,2,2,810,2060397.896068,0,0,0,0,0,0
20131009132013,1,8,1,2,2,2,2,989,10441136.777119,0,0,0,0,0,0
20131009132017,1,9,2,2,2,2,3,920,6990711.640183,0,0,0,0,0,0
20131009132018,1,10,1,2,2,1,2,810,5537156.907311,0,0,0,0,0,0
20131009132021,1,6,3,2,2,1,2,830,3536393.938575,0,0,0,0,0,0
20131009132022,1,8,4,2,2,3,2,800,7850726.930654,0,0,0,0,0,0
20131009132027,1,10,4,1,1,4,2,940,5020676.378631,0,0,0,0,0,0
20131009132028,1,8,1,2,2,1,2,920,13812568.492853,0,0,0,0,0,0
20131009132038,1,6,3,2,1,2,1,895,35166189.046447,0,0,0,0,0,0
20131009132042,1,7,3,2,2,3,2,965,19327300.385453,0,0,0,0,0,0
20131009132047,1,4,3,2,1,3,2,833,5690949.911589,0,0,0,0,0,0
20131009132056,1,10,3,2,2,1,2,870,2714236.815397,0,0,0,0,0,0
20131009132062,1,5,3,2,2,4,2,990,35979057.101481,0,0,0,0,0,0
20131009132065,1,7,3,1,2,2,1,885,2100910.669164,0,0,0,0,0,0
20131009132067,1,2,3,1,2,2,2,900,2796714.638403,0,0,0,0,0,0
20131009132069,1,9,2,1,1,4,3,805,5363913.558723,0,0,0,0,0,0
20131009132076,1,6,3,1,1,2,2,914,11984075.635471,0,0,0,0,0,0
20131009132077,1,10,3,2,2,4,3,1080,7044678.747514,0,0,0,0,0,0
20131009132079,1,5,4,2,1,4,2,960,11309877.598661,0,0,0,0,0,0
20131009132080,1,10,1,2,2,1,1,1013,11443522.274572,0,0,0,0,0,0
20131009132091,1,10,4,1,2,1,1,640,2069944.752342,0,0,0,0,0,0
20131009132094,1,7,2,2,2,3,2,929,7945660.060662,0,0,0,0,0,0
20131009132095,1,9,1,2,2,2,2,1070,5801973.405536,0,0,0,0,0,0
20131009132101,1,10,2,2,2,2,2,866,34382830.730635,0,0,0,0,0,0
20131009132103,1,2,5,2,2,1,2,838,12100721.927413,0,0,0,0,0,0
20131009132114,1,7,1,2,2,1,2,930,11916069.949086,0,0,0,0,0,0
20131009132115,1,9,2,2,2,2,2,870,8743477.049250,0,0,0,0,0,0
20131009132117,1,7,2,2,2,1,2,605,9125374.753228,0,0,0,0,0,0
20131009132122,1,9,3,2,2,2,2,895,17778636.923182,0,0,0,0,0,0
20131009132124,1,8,3,2,2,2,2,780,6985938.833967,0,0,0,0,0,0
20131009132129,1,4,3,1,2,1,2,930,7086800.974902,0,0,0,0,0,0
20131009132137,1,6,5,1,2,3,2,620,12248273.644213,0,0,0,0,0,0
20131009132138,1,10,2,2,2,1,1,740,11966736.517423,0,0,0,0,0,0
20131009132140,1,10,1,2,2,1,2,1045,9107568.013215,0,0,0,0,0,0
20131009132141,1,8,3,2,2,3,2,975,33714919.121864,0,0,0,0,0,0
20131009132143,1,7,1,2,1,1,2,928,10819174.106581,0,0,0,0,0,0
20131009132146,1,9,2,2,2,1,2,842,12776540.674179,0,0,0,0,0,0
20131009132152,1,10,2,2,2,2,2,760,4041273.229994,0,0,0,0,0,0
20131009132153,1,8,2,2,2,2,3,815,26794616.980101,0,0,0,0,0,0
20131009132161,1,8,3,1,1,1,2,759,7074881.790492,0,0,0,0,0,0
20131009132162,1,7,3,2,2,1,2,855,14284123.744928,0,0,0,0,0,0
20131009132164,1,8,2,2,2,2,2,780,8459831.181557,0,0,0,0,0,0
20131009132166,1,5,3,2,2,2,1,1040,3933628.624260,0,0,0,0,0,0
20131009132172,1,7,1,2,2,2,2,731,19600528.330635,0,0,0,0,0,0
20131009132176,1,10,3,2,2,1,2,630,12496121.007375,0,0,0,0,0,0
20131009132179,1,7,2,2,1,1,2,920,8531869.760129,0,0,0,0,0,0
20131009132180,1,8,2,2,2,2,2,965,12698477.227372,0,0,0,0,0,0
20131009132181,1,6,3,1,1,4,3,777,1793341.380619,0,0,0,0,0,0
20131009132190,1,10,5,1,2,1,2,960,5640204.459678,0,0,0,0,0,0
20131009132192,1,7,3,2,2,2,2,926,9352582.366470,0,0,0,0,0,0
20131009132200,1,8,2,2,1,2,2,1020,29969383.154726,0,0,0,0,0,0
20131009132202,1,5,1,2,2,3,2,869,9255703.708629,0,0,0,0,0,0
20131009132215,1,8,3,1,2,1,3,720,6053250.871971,0,0,0,0,0,0
20131009132220,1,5,3,1,2,2,3,785,4088449.248224,0,0,0,0,0,0
20131009132225,1,8,3,1,1,1,2,719,13315216.223046,0,0,0,0,0,0
20131009132231,1,8,2,2,2,1,2,960,8726849.470282,0,0,0,0,0,0
20131009132236,1,7,5,1,1,1,1,887,5348664.286966,0,0,0,0,0,0
20131009132238,1,8,3,2,1,2,3,900,7392202.907981,0,0,0,0,0,0
20131009132239,1,10,1,2,2,1,2,835,3396639.832125,0,0,0,0,0,0
20131009132240,1,8,2,1,1,1,2,879,13379274.892494,0,0,0,0,0,0
20131009132241,1,6,2,2,2,2,2,733,3034784.997832,0,0,0,0,0,0
20131009132244,1,4,3,2,2,1,2,1015,34957066.112335,0,0,0,0,0,0
20131009132260,1,8,2,2,2,2,2,900,7847492.601350,0,0,0,0,0,0
20131009132261,1,10,3,2,2,3,2,810,7246111.058413,0,0,0,0,0,0
20131009132262,1,7,3,2,2,2,2,882,7029919.545071,0,0,0,0,0,0
20131009132270,1,8,2,1,2,2,3,945,25207444.968594,0,0,0,0,0,0
20131009132272,1,7,3,2,2,2,2,855,53837471.543615,0,0,0,0,0,0
20131009132273,1,4,1,2,2,2,1,863,12937614.798186,0,0,0,0,0,0
20131009132274,1,8,2,1,2,2,2,1003,2394071.324735,0,0,0,0,0,0
20131009132275,1,5,3,1,2,2,2,875,4698132.064955,0,0,0,0,0,0
20131009132284,1,8,2,1,1,2,2,910,3153482.243092,0,0,0,0,0,0
20131009132292,1,8,2,1,2,3,2,940,4775562.810899,0,0,0,0,0,0
20131009132296,1,5,4,1,1,2,1,810,7322070.126418,0,0,0,0,0,0
20131009132302,1,10,2,2,2,1,3,778,4113441.014210,0,0,0,0,0,0
20131009132303,1,7,1,2,2,1,1,700,2299873.421787,0,0,0,0,0,0
20131009132312,1,8,3,2,1,1,2,898,3352933.067418,42,0,0,0,0,0
20131009132314,1,8,5,1,1,1,2,710,5181970.782807,0,0,0,0,0,0
20131009132318,1,8,2,1,2,1,2,890,16593650.939256,0,0,0,0,0,0
20131009132320,1,10,3,2,2,3,2,680,4734251.711680,0,0,0,0,0,0
20131009132322,1,5,2,1,2,1,2,740,14108572.990555,0,0,0,0,0,0
20131009132324,1,6,3,2,2,2,2,690,9854356.638118,0,0,0,0,0,0
20131009132325,1,8,2,2,2,4,2,885,9202842.231776,0,0,0,0,0,0
20131009132327,1,5,3,2,2,2,2,749,11951617.383315,0,0,0,0,0,0
20131009132329,1,8,2,1,1,2,2,980,21853523.239848,0,0,0,0,0,0
20131009132332,1,4,4,1,1,2,2,750,2888073.933025,0,0,0,0,0,0
20131009132333,1,7,3,1,2,1,2,690,6450296.532460,0,0,0,0,0,0
20131009132336,1,4,2,2,1,3,3,834,31769939.988679,0,0,0,0,0,0
20131009132339,1,5,5,1,1,1,2,290,4504227.850004,0,0,0,0,0,0
20131009132341,1,5,3,1,1,1,2,873,3442836.633624,0,0,0,0,0,0
20131009132344,1,6,2,1,1,3,1,984,8665369.558002,0,0,0,0,0,0
20131009132345,1,8,3,1,2,1,2,779,19405179.409203,0,0,0,0,0,0
20131009132351,1,5,3,2,2,2,2,550,19934299.780069,0,0,0,0,0,0
20131009132356,1,6,3,1,1,2,1,989,12836998.603945,0,0,0,0,0,0
20131009132359,1,3,3,1,2,2,2,930,5090328.476742,0,0,0,0,0,0
20131009132360,1,7,1,2,2,1,1,630,5840191.003700,0,0,0,0,0,0
20131009132361,1,5,2,2,2,2,2,820,5100304.561589,0,0,0,0,0,0
20131009132363,1,8,1,2,2,2,1,990,11716222.928021,0,0,0,0,0,0
20131009132364,1,8,2,2,2,1,2,1020,16448730.894607,0,0,0,0,0,0
20131009132365,1,8,3,1,1,1,2,818,9506292.499235,0,0,0,0,0,0
20131009132366,1,6,1,2,2,2,2,909,2924339.025003,0,0,0,0,0,0
20131009132371,1,7,4,1,1,2,1,1175,3509132.617775,0,0,0,0,0,0
20131009132376,1,7,2,2,2,2,1,990,3556359.133877,0,0,0,0,0,0
20131009132379,1,8,4,1,1,3,2,837,20958103.181511,0,0,0,0,0,0
20131009132383,1,8,1,2,2,2,2,926,10225767.143648,0,0,0,0,0,0
20131009132385,1,3,5,1,1,3,2,840,32844717.510621,0,0,0,0,0,0
20131009132389,1,8,3,2,2,2,2,870,9614965.195029,0,0,0,0,0,0
20131009132392,1,9,1,2,2,1,1,885,7605113.431228,0,0,0,0,0,0
20131009132396,1,6,4,1,2,1,1,670,2976402.159703,0,0,0,0,0,0
20131009132399,1,8,3,1,1,2,1,840,5828249.373722,0,0,0,0,0,0
20131009132406,1,7,1,2,2,1,2,885,3490650.975623,0,0,0,0,0,0
20131009132407,1,8,2,1,2,2,2,821,19491956.771689,0,0,0,0,0,0
20131009132409,1,5,4,1,1,1,2,779,6768214.704160,0,0,0,0,0,0
20131009132410,1,3,4,1,1,4,2,900,3070890.904477,0,0,0,0,0,0
20131009132411,1,8,1,2,2,1,2,838,31425558.434339,0,0,0,0,0,0
20131009132412,1,8,3,1,2,1,2,970,3530455.758458,0,0,0,0,0,0
20131009132418,1,8,3,2,1,1,2,1120,9592486.954090,0,0,0,0,0,0
20131009132427,1,5,3,2,1,3,3,690,10942732.991301,0,0,0,0,0,0
20131009132428,1,8,4,2,2,4,2,920,29851717.073864,0,0,0,0,0,0
20131009132431,1,7,2,2,1,1,1,959,9331762.826476,0,0,0,0,0,0
20131009132433,1,9,3,1,2,1,2,675,4446457.304102,0,0,0,0,0,0
20131009132434,1,6,3,2,2,3,1,787,2013588.551672,0,0,0,0,0,0
20131009132435,1,9,2,2,2,1,1,941,8985183.344285,0,0,0,0,0,0
20131009132438,1,8,2,1,2,2,1,915,2999402.704426,0,0,0,0,0,0
20131009132440,1,8,1,2,2,3,2,802,3216261.590086,0,0,0,0,0,0
20131009132444,1,5,4,1,1,2,2,906,14831147.157409,0,0,0,0,0,0
20131009132446,1,9,3,2,2,2,2,750,7432805.715567,0,0,0,0,0,0
20131009132449,1,10,2,1,2,3,1,905,5270222.904592,0,0,0,0,0,0
20131009132451,1,7,3,2,2,3,2,975,10287889.024102,0,0,0,0,0,0
20131009132452,1,7,1,2,2,2,3,830,8762554.776549,0,0,0,0,0,0
20131009132453,1,8,1,1,2,1,2,960,6315942.844945,0,0,0,0,0,0
20131009132462,1,10,2,1,2,1,2,750,19776004.877221,0,0,0,0,0,0
20131009132464,1,9,1,2,2,1,2,867,4369672.109203,0,0,0,0,0,0
20131009132467,1,9,1,2,2,4,3,908,6833371.337636,0,0,0,0,0,0
20131009132468,1,3,1,1,1,1,2,927,5550163.746013,0,0,0,0,0,0
20131009132469,1,5,2,2,2,1,2,940,8693020.083596,0,0,0,0,0,0
20131009132472,1,8,1,1,2,4,3,1060,12845222.905768,0,0,0,0,0,0
20131009132473,1,6,2,1,1,2,2,815,5582905.507955,0,0,0,0,0,0
20131009132476,1,5,2,2,2,1,2,620,9047483.256496,0,0,0,0,0,0
20131009132487,1,0,5,1,1,2,2,960,8878992.356365,0,0,0,0,0,0
20131009132488,1,10,3,1,1,2,1,773,6095347.506109,0,0,0,0,0,0
20131009132489,1,9,3,1,1,1,2,873,19932523.143222,0,0,0,0,0,0
20131009132501,1,7,3,2,2,1,1,779,11929707.425419,0,0,0,0,0,0
20131009132502,1,6,2,2,2,1,2,690,4362166.551867,0,0,0,0,0,0
20131009132503,1,8,3,2,2,3,1,1170,9496457.872725,0,0,0,0,0,0
20131009132510,1,3,3,1,1,1,2,850,16539681.285284,0,0,0,0,0,0
20131009132518,1,10,3,1,2,3,2,1035,2250265.644102,0,0,0,0,0,0
20131009132521,1,5,2,2,1,2,2,975,11535838.068154,0,0,0,0,0,0
20131009132529,1,5,3,2,1,2,2,840,14413074.235603,0,0,0,0,0,0
20131009132534,1,5,2,1,2,1,2,950,6793863.288037,0,0,0,0,0,0
20131010130022,1,5,4,1,1,2,1,786,4181288.141949,0,0,0,0,0,0
20131010130041,1,8,2,2,2,2,1,1210,7308995.556833,0,0,0,0,0,0
20131010130091,1,10,1,2,2,1,2,927,4759766.754144,0,0,0,0,0,0
20131010130106,1,5,2,2,2,2,2,838,4577522.096843,0,0,0,0,0,0
20131010130524,1,8,2,2,2,1,1,1005,11464519.900730,0,0,0,0,0,0
20131010130541,1,4,3,2,2,3,2,1050,8198477.527687,0,0,0,0,0,0
20131010130573,1,6,3,2,2,2,1,643,2896572.860983,0,0,0,0,0,0
20131010130612,1,10,2,1,2,2,2,950,8864831.879777,0,0,0,0,0,0
20131010130661,1,8,2,1,2,1,2,940,11310730.101526,0,0,0,0,0,0
